Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Year,Month,Day,DailyChange,PriceTrend
11/01/1985,0,0.702966542,0.696006477,0.696006477,661600,0,0,1985,1,11,0.696006477,Up
14/01/1985,0,0.696006267,0.689046204,0.689046204,1183200,0,0,1985,1,14,0.689046204,Up
15/01/1985,0,0.696006267,0.689046204,0.689046204,434400,0,0,1985,1,15,0.689046204,Up
16/01/1985,0,0.723846824,0.716886759,0.716886759,2278000,0,0,1985,1,16,0.716886759,Up
17/01/1985,0,0.730806197,0.723846138,0.723846138,833600,0,0,1985,1,17,0.723846138,Up
18/01/1985,0,0.737766471,0.73080641,0.73080641,725200,0,0,1985,1,18,0.73080641,Up
21/01/1985,0,0.772567003,0.76560694,0.76560694,1174000,0,0,1985,1,21,0.76560694,Up
22/01/1985,0,0.779527157,0.772567093,0.772567093,2691600,0,0,1985,1,22,0.772567093,Up
23/01/1985,0,0.772567003,0.76560694,0.76560694,1701600,0,0,1985,1,23,0.76560694,Up
24/01/1985,0,0.765607029,0.758646965,0.758646965,1341600,0,0,1985,1,24,0.758646965,Up
25/01/1985,0,0.758646875,0.751686811,0.751686811,1071600,0,0,1985,1,25,0.751686811,Up
28/01/1985,0,0.751687322,0.744727254,0.744727254,849200,0,0,1985,1,28,0.744727254,Up
29/01/1985,0,0.744726806,0.737766743,0.737766743,903200,0,0,1985,1,29,0.737766743,Up
30/01/1985,0,0.758646875,0.751686811,0.751686811,958800,0,0,1985,1,30,0.751686811,Up
31/01/1985,0,0.751687322,0.744727254,0.744727254,1575600,0,0,1985,1,31,0.744727254,Up
01/02/1985,0,0.730806197,0.723846138,0.723846138,822400,0,0,1985,2,1,0.723846138,Up
04/02/1985,0,0.723846824,0.716886759,0.716886759,1293200,0,0,1985,2,4,0.716886759,Up
05/02/1985,0,0.723846824,0.716886759,0.716886759,794800,0,0,1985,2,5,0.716886759,Up
06/02/1985,0,0.737766471,0.73080641,0.73080641,1516000,0,0,1985,2,6,0.73080641,Up
07/02/1985,0,0.744726806,0.737766743,0.737766743,524000,0,0,1985,2,7,0.737766743,Up
08/02/1985,0,0.737766471,0.73080641,0.73080641,1054400,0,0,1985,2,8,0.73080641,Up
11/02/1985,0,0.730806197,0.723846138,0.723846138,760000,0,0,1985,2,11,0.723846138,Up
12/02/1985,0,0.723846824,0.716886759,0.716886759,1298400,0,0,1985,2,12,0.716886759,Up
13/02/1985,0,0.730806197,0.723846138,0.723846138,1220400,0,0,1985,2,13,0.723846138,Up
14/02/1985,0,0.723846824,0.716886759,0.716886759,1372400,0,0,1985,2,14,0.716886759,Up
15/02/1985,0,0.730806197,0.723846138,0.723846138,1425600,0,0,1985,2,15,0.723846138,Up
19/02/1985,0,0.723846824,0.716886759,0.716886759,1075200,0,0,1985,2,19,0.716886759,Up
20/02/1985,0,0.723846824,0.716886759,0.716886759,399200,0,0,1985,2,20,0.716886759,Up
21/02/1985,0,0.71688661,0.709926546,0.709926546,402000,0,0,1985,2,21,0.709926546,Up
22/02/1985,0,0.709926395,0.702966332,0.702966332,688400,0,0,1985,2,22,0.702966332,Up
25/02/1985,0,0.702966542,0.696006477,0.696006477,922800,0,0,1985,2,25,0.696006477,Up
26/02/1985,0,0.709926395,0.702966332,0.702966332,1961200,0,0,1985,2,26,0.702966332,Up
27/02/1985,0,0.71688661,0.709926546,0.709926546,671200,0,0,1985,2,27,0.709926546,Up
28/02/1985,0,0.71688661,0.709926546,0.709926546,1370000,0,0,1985,2,28,0.709926546,Up
01/03/1985,0,0.71688661,0.709926546,0.709926546,1104400,0,0,1985,3,1,0.709926546,Up
04/03/1985,0,0.71688661,0.709926546,0.709926546,1040400,0,0,1985,3,4,0.709926546,Up
05/03/1985,0,0.709926395,0.702966332,0.702966332,1041200,0,0,1985,3,5,0.702966332,Up
06/03/1985,0,0.71688661,0.709926546,0.709926546,684800,0,0,1985,3,6,0.709926546,Up
07/03/1985,0,0.71688661,0.709926546,0.709926546,1117600,0,0,1985,3,7,0.709926546,Up
08/03/1985,0,0.709926395,0.702966332,0.702966332,1541200,0,0,1985,3,8,0.702966332,Up
11/03/1985,0,0.71688661,0.709926546,0.709926546,502800,0,0,1985,3,11,0.709926546,Up
12/03/1985,0,0.709926395,0.702966332,0.702966332,1273200,0,0,1985,3,12,0.702966332,Up
13/03/1985,0,0.709926395,0.702966332,0.702966332,1073200,0,0,1985,3,13,0.702966332,Up
14/03/1985,0,0.709926395,0.702966332,0.702966332,807600,0,0,1985,3,14,0.702966332,Up
15/03/1985,0,0.71688661,0.709926546,0.709926546,1197600,0,0,1985,3,15,0.709926546,Up
18/03/1985,0,0.723846824,0.716886759,0.716886759,998800,0,0,1985,3,18,0.716886759,Up
19/03/1985,0,0.744726806,0.737766743,0.737766743,2990800,0,0,1985,3,19,0.737766743,Up
20/03/1985,0,0.744726806,0.737766743,0.737766743,1986000,0,0,1985,3,20,0.737766743,Up
21/03/1985,0,0.758646875,0.751686811,0.751686811,1723600,0,0,1985,3,21,0.751686811,Up
22/03/1985,0,0.758646875,0.751686811,0.751686811,2226800,0,0,1985,3,22,0.751686811,Up
25/03/1985,0,0.758646875,0.751686811,0.751686811,790400,0,0,1985,3,25,0.751686811,Up
26/03/1985,0,0.751687322,0.744727254,0.744727254,1286800,0,0,1985,3,26,0.744727254,Up
27/03/1985,0,0.765607029,0.758646965,0.758646965,2424400,0,0,1985,3,27,0.758646965,Up
28/03/1985,0,0.765607029,0.758646965,0.758646965,2741200,0,0,1985,3,28,0.758646965,Up
29/03/1985,0,0.751687322,0.744727254,0.744727254,2955600,0,0,1985,3,29,0.744727254,Up
01/04/1985,0,0.751687322,0.744727254,0.744727254,1186800,0,0,1985,4,1,0.744727254,Up
02/04/1985,0,0.744726806,0.737766743,0.737766743,1840000,0,0,1985,4,2,0.737766743,Up
03/04/1985,0,0.723846824,0.716886759,0.716886759,1410000,0,0,1985,4,3,0.716886759,Up
04/04/1985,0,0.737766471,0.73080641,0.73080641,2550400,0,0,1985,4,4,0.73080641,Up
08/04/1985,0.73080641,0.73080641,0.73080641,0.73080641,0,0,0,1985,4,8,0,Down
09/04/1985,0,0.730806197,0.723846138,0.723846138,1225200,0,0,1985,4,9,0.723846138,Up
10/04/1985,0,0.751687322,0.744727254,0.744727254,1160400,0,0,1985,4,10,0.744727254,Up
11/04/1985,0,0.758646875,0.751686811,0.751686811,1064800,0,0,1985,4,11,0.751686811,Up
12/04/1985,0,0.758646875,0.751686811,0.751686811,2212000,0,0,1985,4,12,0.751686811,Up
15/04/1985,0,0.828248117,0.821288049,0.821288049,6996800,0,0,1985,4,15,0.821288049,Up
16/04/1985,0,0.849127559,0.842167497,0.842167497,3851600,0,0,1985,4,16,0.842167497,Up
17/04/1985,0,0.863048168,0.856088102,0.856088102,324800,0,0,1985,4,17,0.856088102,Up
18/04/1985,0,0.870007601,0.86304754,0.86304754,2661600,0,0,1985,4,18,0.86304754,Up
19/04/1985,0,0.856087713,0.84912765,0.84912765,1745600,0,0,1985,4,19,0.84912765,Up
22/04/1985,0,0.828248117,0.821288049,0.821288049,2041200,0,0,1985,4,22,0.821288049,Up
23/04/1985,0,0.835207611,0.828247547,0.828247547,2816400,0,0,1985,4,23,0.828247547,Up
24/04/1985,0,0.835207611,0.828247547,0.828247547,3741200,0,0,1985,4,24,0.828247547,Up
25/04/1985,0,0.835207611,0.828247547,0.828247547,1767200,0,0,1985,4,25,0.828247547,Up
26/04/1985,0,0.835207611,0.828247547,0.828247547,1282400,0,0,1985,4,26,0.828247547,Up
29/04/1985,0,0.828248117,0.821288049,0.821288049,1267200,0,0,1985,4,29,0.821288049,Up
30/04/1985,0,0.821288023,0.814327955,0.814327955,705200,0,0,1985,4,30,0.814327955,Up
01/05/1985,0,0.814327448,0.807367384,0.807367384,692800,0,0,1985,5,1,0.807367384,Up
02/05/1985,0,0.807367414,0.80040735,0.80040735,1012000,0,0,1985,5,2,0.80040735,Up
03/05/1985,0,0.793447406,0.786487341,0.786487341,1357600,0,0,1985,5,3,0.786487341,Up
06/05/1985,0,0.786487252,0.779527187,0.779527187,1191600,0,0,1985,5,6,0.779527187,Up
07/05/1985,0,0.793447406,0.786487341,0.786487341,1417200,0,0,1985,5,7,0.786487341,Up
08/05/1985,0,0.793447406,0.786487341,0.786487341,918000,0,0,1985,5,8,0.786487341,Up
09/05/1985,0,0.800407079,0.793447018,0.793447018,1427600,0,0,1985,5,9,0.793447018,Up
10/05/1985,0,0.828248117,0.821288049,0.821288049,2673600,0,0,1985,5,10,0.821288049,Up
13/05/1985,0,0.849127559,0.842167497,0.842167497,1440000,0,0,1985,5,13,0.842167497,Up
14/05/1985,0,0.849127559,0.842167497,0.842167497,1474800,0,0,1985,5,14,0.842167497,Up
15/05/1985,0,0.863048168,0.856088102,0.856088102,1481600,0,0,1985,5,15,0.856088102,Up
16/05/1985,0,0.863048168,0.856088102,0.856088102,812000,0,0,1985,5,16,0.856088102,Up
17/05/1985,0,0.870007601,0.86304754,0.86304754,1453200,0,0,1985,5,17,0.86304754,Up
20/05/1985,0,0.876967875,0.870007813,0.870007813,1309600,0,0,1985,5,20,0.870007813,Up
21/05/1985,0,0.876967875,0.870007813,0.870007813,3188000,0,0,1985,5,21,0.870007813,Up
22/05/1985,0,0.870007601,0.86304754,0.86304754,1718800,0,0,1985,5,22,0.86304754,Up
23/05/1985,0,0.876967875,0.870007813,0.870007813,1280000,0,0,1985,5,23,0.870007813,Up
24/05/1985,0,0.870007601,0.86304754,0.86304754,1344000,0,0,1985,5,24,0.86304754,Up
28/05/1985,0,0.876967875,0.870007813,0.870007813,1305600,0,0,1985,5,28,0.870007813,Up
29/05/1985,0,0.890888004,0.883927941,0.883927941,2596000,0,0,1985,5,29,0.883927941,Up
30/05/1985,0,0.904808252,0.897848189,0.897848189,2290800,0,0,1985,5,30,0.897848189,Up
31/05/1985,0,0.911768287,0.904808223,0.904808223,1822400,0,0,1985,5,31,0.904808223,Up
03/06/1985,0,0.91872814,0.911768079,0.911768079,1268000,0,0,1985,6,3,0.911768079,Up
04/06/1985,0,0.91872814,0.911768079,0.911768079,958400,0,0,1985,6,4,0.911768079,Up
05/06/1985,0,0.91872814,0.911768079,0.911768079,670800,0,0,1985,6,5,0.911768079,Up
06/06/1985,0,0.925688595,0.91872853,0.91872853,1967600,0,0,1985,6,6,0.91872853,Up
07/06/1985,0,0.91872814,0.911768079,0.911768079,599200,0,0,1985,6,7,0.911768079,Up
10/06/1985,0,0.911768287,0.904808223,0.904808223,677200,0,0,1985,6,10,0.904808223,Up
11/06/1985,0,0.932648209,0.925688148,0.925688148,2741600,0,0,1985,6,11,0.925688148,Up
12/06/1985,0,0.932648209,0.925688148,0.925688148,1396000,0,0,1985,6,12,0.925688148,Up
13/06/1985,0,0.91872814,0.911768079,0.911768079,3510400,0,0,1985,6,13,0.911768079,Up
14/06/1985,0,0.925688595,0.91872853,0.91872853,1805200,0,0,1985,6,14,0.91872853,Up
17/06/1985,0,0.91872814,0.911768079,0.911768079,539200,0,0,1985,6,17,0.911768079,Up
18/06/1985,0,0.932648209,0.925688148,0.925688148,1416400,0,0,1985,6,18,0.925688148,Up
19/06/1985,0,0.91872814,0.911768079,0.911768079,1245200,0,0,1985,6,19,0.911768079,Up
20/06/1985,0,0.897848398,0.890888333,0.890888333,1034800,0,0,1985,6,20,0.890888333,Up
21/06/1985,0,0.897848398,0.890888333,0.890888333,1022800,0,0,1985,6,21,0.890888333,Up
24/06/1985,0,0.897848398,0.890888333,0.890888333,507600,0,0,1985,6,24,0.890888333,Up
25/06/1985,0,0.890888004,0.883927941,0.883927941,1245200,0,0,1985,6,25,0.883927941,Up
26/06/1985,0,0.897848398,0.890888333,0.890888333,1074400,0,0,1985,6,26,0.890888333,Up
27/06/1985,0,0.890888004,0.883927941,0.883927941,1198000,0,0,1985,6,27,0.883927941,Up
28/06/1985,0,0.890888004,0.883927941,0.883927941,1356800,0,0,1985,6,28,0.883927941,Up
01/07/1985,0,0.897848398,0.890888333,0.890888333,1511600,0,0,1985,7,1,0.890888333,Up
02/07/1985,0,0.897848398,0.890888333,0.890888333,339200,0,0,1985,7,2,0.890888333,Up
03/07/1985,0,0.897848398,0.890888333,0.890888333,940000,0,0,1985,7,3,0.890888333,Up
05/07/1985,0,0.925688595,0.91872853,0.91872853,877600,0,0,1985,7,5,0.91872853,Up
08/07/1985,0,0.925688595,0.91872853,0.91872853,702800,0,0,1985,7,8,0.91872853,Up
09/07/1985,0,0.932648209,0.925688148,0.925688148,1410400,0,0,1985,7,9,0.925688148,Up
10/07/1985,0,0.932648209,0.925688148,0.925688148,920000,0,0,1985,7,10,0.925688148,Up
11/07/1985,0,0.932648209,0.925688148,0.925688148,776400,0,0,1985,7,11,0.925688148,Up
12/07/1985,0,0.932648209,0.925688148,0.925688148,1935600,0,0,1985,7,12,0.925688148,Up
15/07/1985,0,0.946568517,0.939608455,0.939608455,1561200,0,0,1985,7,15,0.939608455,Up
16/07/1985,0,0.946568517,0.939608455,0.939608455,384400,0,0,1985,7,16,0.939608455,Up
17/07/1985,0,0.946568517,0.939608455,0.939608455,933600,0,0,1985,7,17,0.939608455,Up
18/07/1985,0,0.946568517,0.939608455,0.939608455,1554800,0,0,1985,7,18,0.939608455,Up
19/07/1985,0,0.960488285,0.953528225,0.953528225,1375200,0,0,1985,7,19,0.953528225,Up
22/07/1985,0,0.960488553,0.946568429,0.946568429,1092000,0,0,1985,7,22,0.946568429,Up
23/07/1985,0,0.960488285,0.953528225,0.953528225,1310400,0,0,1985,7,23,0.953528225,Up
24/07/1985,0,0.960488285,0.953528225,0.953528225,2210000,0,0,1985,7,24,0.953528225,Up
25/07/1985,0,0.960488285,0.953528225,0.953528225,2478000,0,0,1985,7,25,0.953528225,Up
26/07/1985,0,0.974408803,0.960488677,0.960488677,2128000,0,0,1985,7,26,0.960488677,Up
29/07/1985,0,0.974409014,0.96744895,0.96744895,423600,0,0,1985,7,29,0.96744895,Up
30/07/1985,0,0.974409014,0.96744895,0.96744895,900000,0,0,1985,7,30,0.96744895,Up
31/07/1985,0,0.981369108,0.974409044,0.974409044,742800,0,0,1985,7,31,0.974409044,Up
01/08/1985,0,0.995288817,0.988328755,0.988328755,2104000,0,0,1985,8,1,0.988328755,Up
02/08/1985,0,1.002249451,0.995289385,0.995289385,2001600,0,0,1985,8,2,0.995289385,Up
05/08/1985,0,1.002249451,0.995289385,0.995289385,603600,0,0,1985,8,5,0.995289385,Up
06/08/1985,0,0.995288817,0.988328755,0.988328755,1444400,0,0,1985,8,6,0.988328755,Up
07/08/1985,0,1.002249451,0.995289385,0.995289385,1666000,0,0,1985,8,7,0.995289385,Up
08/08/1985,0,1.009209305,1.002249241,1.002249241,1594400,0,0,1985,8,8,1.002249241,Up
09/08/1985,0,1.030089408,1.023129344,1.023129344,3320400,0,0,1985,8,9,1.023129344,Up
12/08/1985,0,1.037049562,1.030089498,1.030089498,1755200,0,0,1985,8,12,1.030089498,Up
13/08/1985,0,1.016169459,1.009209394,1.009209394,1022400,0,0,1985,8,13,1.009209394,Up
14/08/1985,0,1.016169459,1.009209394,1.009209394,635200,0,0,1985,8,14,1.009209394,Up
15/08/1985,0,1.016169459,1.009209394,1.009209394,517200,0,0,1985,8,15,1.009209394,Up
16/08/1985,0,1.009209305,1.002249241,1.002249241,1981600,0,0,1985,8,16,1.002249241,Up
19/08/1985,0,0.995288817,0.988328755,0.988328755,1407200,0,0,1985,8,19,0.988328755,Up
20/08/1985,0,0.988328542,0.981368482,0.981368482,1877200,0,0,1985,8,20,0.981368482,Up
21/08/1985,0,0.995288817,0.988328755,0.988328755,1120400,0,0,1985,8,21,0.988328755,Up
22/08/1985,0,0.995288817,0.988328755,0.988328755,726400,0,0,1985,8,22,0.988328755,Up
23/08/1985,0,1.002249451,0.995289385,0.995289385,472000,0,0,1985,8,23,0.995289385,Up
26/08/1985,0,1.002249451,0.995289385,0.995289385,177600,0,0,1985,8,26,0.995289385,Up
27/08/1985,0,1.002249451,0.995289385,0.995289385,119200,0,0,1985,8,27,0.995289385,Up
28/08/1985,0,1.016169459,1.009209394,1.009209394,1310400,0,0,1985,8,28,1.009209394,Up
29/08/1985,0,1.037049562,1.030089498,1.030089498,2172800,0,0,1985,8,29,1.030089498,Up
30/08/1985,0,1.05096927,1.044009209,1.044009209,1364000,0,0,1985,8,30,1.044009209,Up
03/09/1985,0,1.037049562,1.030089498,1.030089498,1009200,0,0,1985,9,3,1.030089498,Up
