"STATISTIC","Statistic Label","TLIST(A1)","CensusYear","C02199V02655","Sex","C02734V03302","Means of Travel","C02704V03272","At Work, School or College","UNIT","VALUE"
"FY081C01","Total Persons","2016","2016","1","Male","04","Train, DART or LUAS","904","Population aged 15 years and over at work","Number","32307"
"FY081C01","Total Persons","2016","2016","1","Male","04","Train, DART or LUAS","901","Children at school aged between 5 and 12 years","Number","383"
"FY081C01","Total Persons","2016","2016","1","Male","04","Train, DART or LUAS","902","Students at school or college aged between 13 and 18 years","Number","2933"
"FY081C01","Total Persons","2016","2016","1","Male","04","Train, DART or LUAS","903","Students at school or college aged 19 years and over","Number","6503"
"FY081C01","Total Persons","2016","2016","1","Male","05","Motorcycle or scooter","-06","All persons","Number","7173"
"FY081C01","Total Persons","2016","2016","1","Male","05","Motorcycle or scooter","904","Population aged 15 years and over at work","Number","6740"
"FY081C01","Total Persons","2016","2016","1","Male","05","Motorcycle or scooter","901","Children at school aged between 5 and 12 years","Number","0"
"FY081C01","Total Persons","2016","2016","1","Male","05","Motorcycle or scooter","902","Students at school or college aged between 13 and 18 years","Number","97"
"FY081C01","Total Persons","2016","2016","1","Male","05","Motorcycle or scooter","903","Students at school or college aged 19 years and over","Number","336"
"FY081C01","Total Persons","2016","2016","1","Male","06","Motor car: Driver","-06","All persons","Number","585947"
"FY081C01","Total Persons","2016","2016","1","Male","06","Motor car: Driver","904","Population aged 15 years and over at work","Number","561704"
"FY081C01","Total Persons","2016","2016","1","Male","06","Motor car: Driver","901","Children at school aged between 5 and 12 years","Number","0"
"FY081C01","Total Persons","2016","2016","1","Male","06","Motor car: Driver","902","Students at school or college aged between 13 and 18 years","Number","2971"
"FY081C01","Total Persons","2016","2016","1","Male","06","Motor car: Driver","903","Students at school or college aged 19 years and over","Number","21272"
"FY081C01","Total Persons","2016","2016","1","Male","07","Motor car: Passenger","-06","All persons","Number","279802"
"FY081C01","Total Persons","2016","2016","1","Male","07","Motor car: Passenger","904","Population aged 15 years and over at work","Number","33351"
"FY081C01","Total Persons","2016","2016","1","Male","07","Motor car: Passenger","901","Children at school aged between 5 and 12 years","Number","165890"
"FY081C01","Total Persons","2016","2016","1","Male","07","Motor car: Passenger","902","Students at school or college aged between 13 and 18 years","Number","71622"
"FY081C01","Total Persons","2016","2016","1","Male","07","Motor car: Passenger","903","Students at school or college aged 19 years and over","Number","8939"
"FY081C01","Total Persons","2016","2016","1","Male","11","Van","-06","All persons","Number","124853"
"FY081C01","Total Persons","2016","2016","1","Male","11","Van","904","Population aged 15 years and over at work","Number","123348"
"FY081C01","Total Persons","2016","2016","1","Male","11","Van","901","Children at school aged between 5 and 12 years","Number","485"
"FY081C01","Total Persons","2016","2016","1","Male","11","Van","902","Students at school or college aged between 13 and 18 years","Number","344"
"FY081C01","Total Persons","2016","2016","1","Male","11","Van","903","Students at school or college aged 19 years and over","Number","676"
"FY081C01","Total Persons","2016","2016","1","Male","12","Other, incl. lorry","-06","All persons","Number","11368"
"FY081C01","Total Persons","2016","2016","1","Male","12","Other, incl. lorry","904","Population aged 15 years and over at work","Number","11173"
"FY081C01","Total Persons","2016","2016","1","Male","12","Other, incl. lorry","901","Children at school aged between 5 and 12 years","Number","88"
"FY081C01","Total Persons","2016","2016","1","Male","12","Other, incl. lorry","902","Students at school or college aged between 13 and 18 years","Number","57"
"FY081C01","Total Persons","2016","2016","1","Male","12","Other, incl. lorry","903","Students at school or college aged 19 years and over","Number","50"
"FY081C01","Total Persons","2016","2016","1","Male","98","Not stated","-06","All persons","Number","75076"
"FY081C01","Total Persons","2016","2016","1","Male","98","Not stated","904","Population aged 15 years and over at work","Number","52639"
"FY081C01","Total Persons","2016","2016","1","Male","98","Not stated","901","Children at school aged between 5 and 12 years","Number","13640"
"FY081C01","Total Persons","2016","2016","1","Male","98","Not stated","902","Students at school or college aged between 13 and 18 years","Number","5579"
"FY081C01","Total Persons","2016","2016","1","Male","98","Not stated","903","Students at school or college aged 19 years and over","Number","3218"
"FY081C01","Total Persons","2016","2016","1","Male","-","All means of travel","-06","All persons","Number","1541456"
"FY081C01","Total Persons","2016","2016","1","Male","-","All means of travel","904","Population aged 15 years and over at work","Number","991957"
"FY081C01","Total Persons","2016","2016","1","Male","-","All means of travel","901","Children at school aged between 5 and 12 years","Number","279518"
"FY081C01","Total Persons","2016","2016","1","Male","-","All means of travel","902","Students at school or college aged between 13 and 18 years","Number","177739"
"FY081C01","Total Persons","2016","2016","1","Male","-","All means of travel","903","Students at school or college aged 19 years and over","Number","92242"
"FY081C01","Total Persons","2016","2016","2","Female","01","On foot","-06","All persons","Number","221793"
"FY081C01","Total Persons","2016","2016","2","Female","01","On foot","904","Population aged 15 years and over at work","Number","95514"
"FY081C01","Total Persons","2016","2016","2","Female","01","On foot","901","Children at school aged between 5 and 12 years","Number","63454"
"FY081C01","Total Persons","2016","2016","2","Female","01","On foot","902","Students at school or college aged between 13 and 18 years","Number","36497"
"FY081C01","Total Persons","2016","2016","2","Female","01","On foot","903","Students at school or college aged 19 years and over","Number","26328"
"FY081C01","Total Persons","2016","2016","2","Female","02","Bicycle","-06","All persons","Number","22013"
"FY081C01","Total Persons","2016","2016","2","Female","02","Bicycle","904","Population aged 15 years and over at work","Number","15496"
"FY081C01","Total Persons","2016","2016","2","Female","02","Bicycle","901","Children at school aged between 5 and 12 years","Number","2468"
"FY081C01","Total Persons","2016","2016","2","Female","02","Bicycle","902","Students at school or college aged between 13 and 18 years","Number","694"
"FY081C01","Total Persons","2016","2016","2","Female","02","Bicycle","903","Students at school or college aged 19 years and over","Number","3355"
"FY081C01","Total Persons","2016","2016","2","Female","03","Bus, minibus or coach","-06","All persons","Number","162524"
"FY081C01","Total Persons","2016","2016","2","Female","03","Bus, minibus or coach","904","Population aged 15 years and over at work","Number","61648"
"FY081C01","Total Persons","2016","2016","2","Female","03","Bus, minibus or coach","901","Children at school aged between 5 and 12 years","Number","26735"
"FY081C01","Total Persons","2016","2016","2","Female","03","Bus, minibus or coach","902","Students at school or college aged between 13 and 18 years","Number","49639"
"FY081C01","Total Persons","2016","2016","2","Female","03","Bus, minibus or coach","903","Students at school or college aged 19 years and over","Number","24502"
"FY081C01","Total Persons","2016","2016","2","Female","04","Train, DART or LUAS","-06","All persons","Number","40501"
"FY081C01","Total Persons","2016","2016","2","Female","04","Train, DART or LUAS","904","Population aged 15 years and over at work","Number","30826"
"FY081C01","Total Persons","2016","2016","2","Female","04","Train, DART or LUAS","901","Children at school aged between 5 and 12 years","Number","318"
"FY081C01","Total Persons","2016","2016","2","Female","04","Train, DART or LUAS","902","Students at school or college aged between 13 and 18 years","Number","2716"
"FY081C01","Total Persons","2016","2016","2","Female","04","Train, DART or LUAS","903","Students at school or college aged 19 years and over","Number","6641"
"FY081C01","Total Persons","2016","2016","2","Female","05","Motorcycle or scooter","-06","All persons","Number","1392"
"FY081C01","Total Persons","2016","2016","2","Female","05","Motorcycle or scooter","904","Population aged 15 years and over at work","Number","1250"
"FY081C01","Total Persons","2016","2016","2","Female","05","Motorcycle or scooter","901","Children at school aged between 5 and 12 years","Number","0"
"FY081C01","Total Persons","2016","2016","2","Female","05","Motorcycle or scooter","902","Students at school or college aged between 13 and 18 years","Number","63"
"FY081C01","Total Persons","2016","2016","2","Female","05","Motorcycle or scooter","903","Students at school or college aged 19 years and over","Number","79"
"FY081C01","Total Persons","2016","2016","2","Female","06","Motor car: Driver","-06","All persons","Number","616494"
"FY081C01","Total Persons","2016","2016","2","Female","06","Motor car: Driver","904","Population aged 15 years and over at work","Number","590927"
"FY081C01","Total Persons","2016","2016","2","Female","06","Motor car: Driver","901","Children at school aged between 5 and 12 years","Number","0"
"FY081C01","Total Persons","2016","2016","2","Female","06","Motor car: Driver","902","Students at school or college aged between 13 and 18 years","Number","2068"
"FY081C01","Total Persons","2016","2016","2","Female","06","Motor car: Driver","903","Students at school or college aged 19 years and over","Number","23499"
"FY081C01","Total Persons","2016","2016","2","Female","07","Motor car: Passenger","-06","All persons","Number","290452"
"FY081C01","Total Persons","2016","2016","2","Female","07","Motor car: Passenger","904","Population aged 15 years and over at work","Number","43984"
"FY081C01","Total Persons","2016","2016","2","Female","07","Motor car: Passenger","901","Children at school aged between 5 and 12 years","Number","161149"
"FY081C01","Total Persons","2016","2016","2","Female","07","Motor car: Passenger","902","Students at school or college aged between 13 and 18 years","Number","75133"
"FY081C01","Total Persons","2016","2016","2","Female","07","Motor car: Passenger","903","Students at school or college aged 19 years and over","Number","10186"
